,inning,top_bot,home_team,away_team,pitch_number,ab_pitch_number,pitcher_name,pitcher_id,p_throw,order,batter_pos,batter_name,batter_id,stand,velocity,pitch name,pitch_name,pitch_type,balls,strikes,out_count,post_out_count,result,events,description,type,des,left,top,plate_x,plate_z,runner_id,post_runner_id,on_1b,on_2b,on_3b,bat_team,fld_team,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,fld_2,fld_3,fld_4,fld_5,fld_6,fld_7,fld_8,fld_9,umpire,umpire_1b,umpire_2b,umpire_3b,game_date,start_time,stadium,attendance,game_time_length,game_type,game_id,hit_direction,hit_distance,hit_angle,Zone,detailed_zone,runs_scored,away_runs_scored,home_runs_scored,event_out,fld_league,bat_league,home_league,away_league,swing,contact,IFH,FB,GB,LD,IFFB,OFFB,Pull,Center,Opposite,Left,Right,SL,SF,FA,FT,CT,CH,CB,SI,SP,XX,pitch_group
55,2,Bot,巨人,阪神,17.0,1.0,大竹 耕太郎,1700137,左,7.0,捕,岸田 行倫,1700043.0,右,107.0,スライダー,Slider,SL,0,0,2,3,ボール,,ball,B,136km/h ストレート,12.0,173.0,12.0,173.0,100,0,大城卓,,,巨人,阪神,2,0,0,2,2,0,0,2,坂本 誠志郎,大山 悠輔,渡邉 諒,佐藤 輝明,小幡 竜平,豊田 寛,植田 海,野口 恭佑,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,,,,Out,11.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Breaking
56,2,Bot,巨人,阪神,18.0,2.0,大竹 耕太郎,1700137,左,7.0,捕,岸田 行倫,1700043.0,右,128.0,カットボール,Cutter,FC,1,0,2,3,ファウル,,foul,S,136km/h ストレート,90.0,101.0,90.0,101.0,100,0,大城卓,,,巨人,阪神,2,0,0,2,2,0,0,2,坂本 誠志郎,大山 悠輔,渡邉 諒,佐藤 輝明,小幡 竜平,豊田 寛,植田 海,野口 恭佑,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,,,,In,6.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fastball
57,2,Bot,巨人,阪神,19.0,3.0,大竹 耕太郎,1700137,左,7.0,捕,岸田 行倫,1700043.0,右,136.0,ストレート,Four-Seam Fastball,FF,1,1,2,3,右フライ,fly_out,hit_into_play,X,136km/h ストレート,35.0,151.0,35.0,151.0,100,0,大城卓,,,巨人,阪神,2,0,0,2,2,0,0,2,坂本 誠志郎,大山 悠輔,渡邉 諒,佐藤 輝明,小幡 竜平,豊田 寛,植田 海,野口 恭佑,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,U,9.0,FO,In,7.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Fastball
58,3,Top,巨人,阪神,40.0,1.0,井上 温大,1900019,左,1.0,右,野口 恭佑,1850525.0,右,103.0,カーブ,Curveball,CU,0,0,0,1,見逃し,,called_strike,S,132km/h フォーク、ワンバウンド,37.0,109.0,37.0,109.0,0,0,,,,阪神,巨人,2,0,2,0,2,0,2,0,岸田 行倫,大城 卓三,吉川 尚輝,坂本 勇人,門脇 誠,岡本 和真,ヘルナンデス,丸 佳浩,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,,,,In,4.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Breaking
59,3,Top,巨人,阪神,41.0,2.0,井上 温大,1900019,左,1.0,右,野口 恭佑,1850525.0,右,130.0,フォーク,Forkball,FO,0,1,0,1,ボール  [ワンバウンド],,ball,B,132km/h フォーク、ワンバウンド,16.0,38.0,16.0,38.0,0,0,,,,阪神,巨人,2,0,2,0,2,0,2,0,岸田 行倫,大城 卓三,吉川 尚輝,坂本 勇人,門脇 誠,岡本 和真,ヘルナンデス,丸 佳浩,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,,,,Out,13.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Offspeed
60,3,Top,巨人,阪神,42.0,3.0,井上 温大,1900019,左,1.0,右,野口 恭佑,1850525.0,右,143.0,ストレート,Four-Seam Fastball,FF,1,1,0,1,ボール,,ball,B,132km/h フォーク、ワンバウンド,43.0,188.0,43.0,188.0,0,0,,,,阪神,巨人,2,0,2,0,2,0,2,0,岸田 行倫,大城 卓三,吉川 尚輝,坂本 勇人,門脇 誠,岡本 和真,ヘルナンデス,丸 佳浩,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,,,,Out,11.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
61,3,Top,巨人,阪神,43.0,4.0,井上 温大,1900019,左,1.0,右,野口 恭佑,1850525.0,右,123.0,スライダー,Slider,SL,2,1,0,1,見逃し,,called_strike,S,132km/h フォーク、ワンバウンド,37.0,136.0,37.0,136.0,0,0,,,,阪神,巨人,2,0,2,0,2,0,2,0,岸田 行倫,大城 卓三,吉川 尚輝,坂本 勇人,門脇 誠,岡本 和真,ヘルナンデス,丸 佳浩,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,,,,In,7.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Breaking
62,3,Top,巨人,阪神,44.0,5.0,井上 温大,1900019,左,1.0,右,野口 恭佑,1850525.0,右,132.0,フォーク,Forkball,FO,2,2,0,1,空振り三振,strike_out,swing_strike,S,132km/h フォーク、ワンバウンド,14.0,42.0,14.0,42.0,0,0,,,,阪神,巨人,2,0,2,0,2,0,2,0,岸田 行倫,大城 卓三,吉川 尚輝,坂本 勇人,門脇 誠,岡本 和真,ヘルナンデス,丸 佳浩,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,,,,Out,13.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Offspeed
63,3,Top,巨人,阪神,45.0,1.0,井上 温大,1900019,左,2.0,中,植田 海,1400172.0,右,145.0,ストレート,Four-Seam Fastball,FF,0,0,1,2,見逃し,,called_strike,S,133km/h フォーク,48.0,135.0,48.0,135.0,0,0,,,,阪神,巨人,2,0,2,0,2,0,2,0,岸田 行倫,大城 卓三,吉川 尚輝,坂本 勇人,門脇 誠,岡本 和真,ヘルナンデス,丸 佳浩,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,,,,In,7.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
64,3,Top,巨人,阪神,46.0,2.0,井上 温大,1900019,左,2.0,中,植田 海,1400172.0,右,146.0,ストレート,Four-Seam Fastball,FF,0,1,1,2,ファウル,,foul,S,133km/h フォーク,50.0,105.0,50.0,105.0,0,0,,,,阪神,巨人,2,0,2,0,2,0,2,0,岸田 行倫,大城 卓三,吉川 尚輝,坂本 勇人,門脇 誠,岡本 和真,ヘルナンデス,丸 佳浩,西本,須山,眞鍋,笠原,2024-07-17,18:00:00,東京ドーム,41725,2時間44分,セ・リーグ,2021020514,,,,In,4.0,0,0,0,1,セ・リーグ,セ・リーグ,セ・リーグ,セ・リーグ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
