,inning,top_bot,home_team,away_team,pitch_number,ab_pitch_number,pitcher_name,pitcher_id,p_throw,order,batter_pos,batter_name,batter_id,stand,velocity,pitch name,pitch_name,pitch_type,balls,strikes,out_count,post_out_count,result,events,description,type,des,left,top,plate_x,plate_z,runner_id,post_runner_id,on_1b,on_2b,on_3b,bat_team,fld_team,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,fld_2,fld_3,fld_4,fld_5,fld_6,fld_7,fld_8,fld_9,umpire,umpire_1b,umpire_2b,umpire_3b,game_date,start_time,stadium,attendance,game_time_length,game_type,game_id,hit_direction,hit_distance,hit_angle,Zone,detailed_zone,runs_scored,away_runs_scored,home_runs_scored,event_out,fld_league,bat_league,home_league,away_league,swing,contact,IFH,FB,GB,LD,IFFB,OFFB,Pull,Center,Opposite,Left,Right,SL,SF,FA,FT,CT,CH,CB,SI,SP,XX,pitch_group
171,7,Bot,日本ハム,楽天,87.0,5.0,古謝 樹,2110316,左,8.0,遊,奈良間 大己,1850932.0,右,145.0,ストレート,Four-Seam Fastball,FF,2,2,1,2,ファウル,,foul,S,132km/h スライダー,65.0,134.0,65.0,134.0,0,0,,,,日本ハム,楽天,1,2,2,1,1,2,2,1,太田 光,フランコ,小深田 大翔,鈴木 大地,村林 一輝,中島 大輔,辰己 涼介,小郷 裕哉,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,In,8.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
172,7,Bot,日本ハム,楽天,88.0,6.0,古謝 樹,2110316,左,8.0,遊,奈良間 大己,1850932.0,右,132.0,スライダー,Slider,SL,2,2,1,2,二ゴロ,ground_out,hit_into_play,X,132km/h スライダー,97.0,116.0,97.0,116.0,0,0,,,,日本ハム,楽天,1,2,2,1,1,2,2,1,太田 光,フランコ,小深田 大翔,鈴木 大地,村林 一輝,中島 大輔,辰己 涼介,小郷 裕哉,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,S,4.0,GO,In,6.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Breaking
173,7,Bot,日本ハム,楽天,89.0,1.0,古謝 樹,2110316,左,9.0,捕,田宮 裕涼,1800095.0,左,138.0,カットボール,Cutter,FC,0,0,2,3,空振り  [ワンバウンド],,swing_strike,S,137km/h カットボール、バットの先、バット折れる,102.0,36.0,102.0,36.0,0,0,,,,日本ハム,楽天,1,2,2,1,1,2,2,1,太田 光,フランコ,小深田 大翔,鈴木 大地,村林 一輝,中島 大輔,辰己 涼介,小郷 裕哉,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,14.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fastball
174,7,Bot,日本ハム,楽天,90.0,2.0,古謝 樹,2110316,左,9.0,捕,田宮 裕涼,1800095.0,左,137.0,カットボール,Cutter,FC,0,1,2,3,投ゴロ,ground_out,hit_into_play,X,137km/h カットボール、バットの先、バット折れる,118.0,102.0,118.0,102.0,0,0,,,,日本ハム,楽天,1,2,2,1,1,2,2,1,太田 光,フランコ,小深田 大翔,鈴木 大地,村林 一輝,中島 大輔,辰己 涼介,小郷 裕哉,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,L,2.0,GO,Out,12.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Fastball
175,8,Top,日本ハム,楽天,85.0,1.0,金村 尚真,2107859,右,6.0,一,フランコ,1460250.0,右,139.0,スプリット,Split-Finger,FS,0,0,0,1,ボール,,ball,B,142km/h スプリット、泳ぎ,70.0,36.0,70.0,36.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,14.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Offspeed
176,8,Top,日本ハム,楽天,86.0,2.0,金村 尚真,2107859,右,6.0,一,フランコ,1460250.0,右,147.0,ストレート,Four-Seam Fastball,FF,1,0,0,1,空振り,,swing_strike,S,142km/h スプリット、泳ぎ,69.0,175.0,69.0,175.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,12.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
177,8,Top,日本ハム,楽天,87.0,3.0,金村 尚真,2107859,右,6.0,一,フランコ,1460250.0,右,147.0,ストレート,Four-Seam Fastball,FF,1,1,0,1,ボール,,ball,B,142km/h スプリット、泳ぎ,15.0,40.0,15.0,40.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,13.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
178,8,Top,日本ハム,楽天,88.0,4.0,金村 尚真,2107859,右,6.0,一,フランコ,1460250.0,右,,スプリット,Split-Finger,FS,2,1,0,1,ファウル,,foul,S,142km/h スプリット、泳ぎ,35.0,71.0,35.0,71.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,In,1.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Offspeed
179,8,Top,日本ハム,楽天,89.0,5.0,金村 尚真,2107859,右,6.0,一,フランコ,1460250.0,右,142.0,スプリット,Split-Finger,FS,2,2,0,1,空振り三振,strike_out,swing_strike,S,142km/h スプリット、泳ぎ,63.0,38.0,63.0,38.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,14.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Offspeed
180,8,Top,日本ハム,楽天,90.0,1.0,金村 尚真,2107859,右,7.0,二,小深田 大翔,1900112.0,左,147.0,ストレート,Four-Seam Fastball,FF,0,0,1,2,ボール,,ball,B,ストレート,124.0,67.0,124.0,67.0,0,0,,,,楽天,日本ハム,1,2,1,2,1,2,1,2,田宮 裕涼,マルティネス,石井 一成,郡司 裕也,奈良間 大己,水谷 瞬,松本 剛,万波 中正,秋村,本田,山口,長川,2024-07-17,18:00:00,エスコンF,24337,2時間51分,パ・リーグ,2021020516,,,,Out,12.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
