,inning,top_bot,home_team,away_team,pitch_number,ab_pitch_number,pitcher_name,pitcher_id,p_throw,order,batter_pos,batter_name,batter_id,stand,velocity,pitch name,pitch_name,pitch_type,balls,strikes,out_count,post_out_count,result,events,description,type,des,left,top,plate_x,plate_z,runner_id,post_runner_id,on_1b,on_2b,on_3b,bat_team,fld_team,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,fld_2,fld_3,fld_4,fld_5,fld_6,fld_7,fld_8,fld_9,umpire,umpire_1b,umpire_2b,umpire_3b,game_date,start_time,stadium,attendance,game_time_length,game_type,game_id,hit_direction,hit_distance,hit_angle,Zone,detailed_zone,runs_scored,away_runs_scored,home_runs_scored,event_out,fld_league,bat_league,home_league,away_league,swing,contact,IFH,FB,GB,LD,IFFB,OFFB,Pull,Center,Opposite,Left,Right,SL,SF,FA,FT,CT,CH,CB,SI,SP,XX,pitch_group
182,7,Top,ソフトバンク,ロッテ,7.0,7.0,津森 宥紀,1900102,右,6.0,指,ポランコ,1460080.0,左,150.0,ストレート,Four-Seam Fastball,FF,2,2,0,1,ボール,,ball,B,128km/h スライダー,28.0,52.0,28.0,52.0,0,0,,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,,,,Out,13.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
183,7,Top,ソフトバンク,ロッテ,8.0,8.0,津森 宥紀,1900102,右,6.0,指,ポランコ,1460080.0,左,128.0,スライダー,Slider,SL,3,2,0,1,空振り三振,strike_out,swing_strike,S,128km/h スライダー,117.0,167.0,117.0,167.0,0,0,,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,,,,Out,12.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Breaking
184,7,Top,ソフトバンク,ロッテ,9.0,1.0,津森 宥紀,1900102,右,7.0,三,安田 尚憲,1700092.0,左,151.0,ストレート,Four-Seam Fastball,FF,0,0,1,1,ボール,,ball,B,ストレート、ランナー1塁,18.0,79.0,18.0,79.0,0,100,,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,,,,Out,11.0,0,0,0,0,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
185,7,Top,ソフトバンク,ロッテ,10.0,2.0,津森 宥紀,1900102,右,7.0,三,安田 尚憲,1700092.0,左,,ストレート,Four-Seam Fastball,FF,1,0,1,1,左安打,single,hit_into_play,X,ストレート、ランナー1塁,59.0,102.0,59.0,102.0,0,100,,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,F,7.0,FH,In,5.0,0,0,0,0,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Fastball
186,7,Top,ソフトバンク,ロッテ,,,津森 宥紀,1900102,右,,,,,,,,,,0,0,1,1,【代打】友杉→角中,,,,【代打成績】.167(12-2) 本0 点1,,,,,100,100,安田,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,,,,Out,,0,0,0,0,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Other Pitches
187,7,Top,ソフトバンク,ロッテ,11.0,1.0,津森 宥紀,1900102,右,8.0,打,角中 勝也,700087.0,左,147.0,ストレート,Four-Seam Fastball,FF,0,0,1,2,ボール,,ball,B,ストレート,124.0,136.0,124.0,136.0,100,100,安田,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,,,,Out,12.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
188,7,Top,ソフトバンク,ロッテ,12.0,2.0,津森 宥紀,1900102,右,8.0,打,角中 勝也,700087.0,左,126.0,スライダー,Slider,SL,1,0,1,2,見逃し,,called_strike,S,ストレート,30.0,72.0,30.0,72.0,100,100,安田,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,,,,In,1.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Breaking
189,7,Top,ソフトバンク,ロッテ,13.0,3.0,津森 宥紀,1900102,右,8.0,打,角中 勝也,700087.0,左,130.0,フォーク,Forkball,FO,1,1,1,2,ボール,,ball,B,ストレート,119.0,135.0,119.0,135.0,100,100,安田,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,,,,Out,12.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Offspeed
190,7,Top,ソフトバンク,ロッテ,14.0,4.0,津森 宥紀,1900102,右,8.0,打,角中 勝也,700087.0,左,148.0,ストレート,Four-Seam Fastball,FF,2,1,1,2,ファウル,,foul,S,ストレート,83.0,93.0,83.0,93.0,100,100,安田,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,,,,In,2.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
191,7,Top,ソフトバンク,ロッテ,15.0,5.0,津森 宥紀,1900102,右,8.0,打,角中 勝也,700087.0,左,,ストレート,Four-Seam Fastball,FF,2,2,1,2,空振り三振,strike_out,swing_strike,S,ストレート,104.0,80.0,104.0,80.0,100,100,安田,,,ロッテ,ソフトバンク,3,4,3,4,3,4,3,4,甲斐 拓也,山川 穂高,牧原 大成,栗原 陵矢,今宮 健太,近藤 健介,周東 佑京,正木 智也,山村,深谷,土山,岩下,2024-07-17,18:00:00,みずほPayPay,40142,2時間51分,パ・リーグ,2021020518,,,,In,3.0,0,0,0,1,パ・リーグ,パ・リーグ,パ・リーグ,パ・リーグ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fastball
